DDC,Title,description
589,Wayside and woodland Fungi,Describes the fungi and toadstools of the English countryside. It provides simple keys of the identification of the common species.
589,Teonanácatl: Hallucinogenic Mushrooms of North America,None
589,Poisonous and Hallucinogenic Mushrooms,None
589,Mushrooms of Idaho and the Pacific Northwest: Vol. 2 Non-Gilled Hymenomycetes (Mushrooms of Idaho & the Pacific Northwest),"Provides 354 species of non-gilled mushrooms in the Northwest, including 119 species of boletes, 119 coral fungi, 12 chanterelles, 121 polypores, and 50 spine fungi. This title also provides field and technical keys for the determination of species, along with descriptions and black and white photographs."
589,The Mushrooms and Toadstools of Britain and North-Western Europe,None
589,Mushrooms and Truffles of the Southwest,"The American Southwest is not usually thought of as a habitat for mushrooms, yet its various life zones are home to a surprising number of fungi and related species.This first book on the region's mushrooms and truffles provides descriptions and color illustrations for 156 major species and additional descriptive references for 155 more."
589,MUSHROOM MAGIC,None
589,Alaska's Mushrooms: A Practical Guide (Alaska Pocket Guide),"Learn how to collect, identify, cook, and sometimes avoid 35 individual species of Alaska's mushrooms. Includes delicious recipes from an Alaska expert."
589,"The Mushroom, Edible and Otherwise Its Habitat and Its Time of Growth",None
589,Mushrooms of North America in Color: A Field Guide Companion to Seldom-Illustrated Fungi,"With 72 out-of-the-ordinary species represented, this book sets out to bridge the gap among regional field guides, and to give an enhanced view of the more unusual North American fungi. It shows how to distinguish lesser-known mushrooms from other common fungi."
589,The biology of fungi,"This book has passed through a number of editions each involving some modifications while retaining the general character of the first. The most substantial changes occurred in the fifth (1983), but that is now out-of-date. Mycology has not been immune from the rapid evolution of biology in the past decade and the preparation was a long way beyond the capacity of the older writer (C.T.I.). So a younger one (H.J.H.) has collaborated with him. Substantial changes have been made throughout, particularly in relation to taxonomy but in general Chapters 1-7 have undergone relatively little revision. However, this is not true of Chapters 8-12 where the influence of the younger author is paramount. The basic idea of the book remains, namely to present fungi as living organisms profoundly affecting the lives of other kinds of living organisms, especially Man. Their study is of the greatest importance and what is more it is great fun. Many of the diagrams have been retained, but some have been redrawn and new ones added. Weare pleased to acknowledge the patience and artistic skills of Mrs Lindsay J. Wilson in producing these. Some coloured plates have also been introduced from photographs taken by H.J .H."
589,How to Know the Non-Gilled Fleshy Fungi,None
589,Exploring for Mushrooms,None
589,How to Know the True Slime Molds,None
589,Mushrooms of the Great Lakes Region,None
589,How to Identify Mushrooms to Genus II: Field Identification of Genera,None
589,The Molds and Man: An Introduction to the Fungi,This highly readable volume on a little-known but important subject has been widely used as a text and reference book by the student as well as the interested layman.
589,Bacterial Metabolism (Springer Series in Microbiology),"This concise yet comprehensive text surveys the field of bacterial metabolism in terms useful to students and researchers. Emphasis is on those metabolic reactions occurring only in bacteria. Thus, the book describes in detail the energy metabolism of the various groups of bacteria. In addition, it examines pathways used by bacteria for the degradation of organic compounds, the synthesis of cellular constituents, the regulation of bacterial metabolism and the fixation of molecular nitrogen."
